X	Y_noisy
0.0	7.262960035383024
1.000277854959711	14.708475920138675
2.000555709919422	11.410898735120304
3.0008335648791333	10.845861455577769
4.001111419838844	6.655823961393891
5.001389274798555	10.030201445853471
6.001667129758267	9.795269572708971
7.001944984717978	11.821491186165087
8.002222839677689	8.29930013231688
9.0025006946374	9.924381867000887
10.00277854959711	11.953023895089448
11.003056404556823	10.872067220036
12.003334259516533	12.610302273566514
13.003612114476244	11.346951358490447
14.003889969435956	12.982006214014262
15.004167824395667	12.470634502966774
16.004445679355378	8.850769680540303
17.00472353431509	7.650742987639593
18.0050013892748	13.04646623806662
19.00527924423451	8.108301069180879
20.00555709919422	9.071833450818538
21.005834954153933	12.63655773815245
22.006112809113645	8.112816429901969
23.006390664073354	9.008779798419724
24.006668519033067	10.690194139294256
25.00694637399278	10.718602390121518
26.007224228952488	14.655612216427887
27.0075020839122	13.66888255431103
28.007779938871913	10.385764553855925
29.00805779383162	8.847849083982188
30.008335648791334	6.157720611696366
31.008613503751043	9.69166143657495
32.008891358710756	13.985185624584206
33.00916921367047	7.370726232447148
34.00944706863018	6.935044639819202
35.009724923589886	7.3370174940919215
36.0100027785496	14.437713619515389
37.01028063350931	11.018034720200657
38.01055848846902	8.839036182772658
39.010836343428736	7.089724426735755
40.01111419838844	10.954943622996648
41.01139205334815	10.996459196903096
42.011669908307866	8.254009702021342
43.01194776326758	11.902721139511439
44.01222561822729	14.585054786413938
45.012503473187	11.652542846390691
46.01278132814671	7.378896958155857
47.01305918310642	10.948791554232743
48.01333703806613	7.310353788277604
49.013614893025846	11.229828165958219
50.01389274798556	7.5169431203425425
51.01417060294526	15.325959457236202
52.014448457904976	6.656048538624228
53.01472631286469	11.196030375479841
54.0150041678244	13.687752883469013
55.01528202278411	9.032677764269318
56.015559877743826	10.398168783082927
57.01583773270353	7.262046219742554
58.01611558766324	8.122605273895612
59.016393442622956	8.182968731703259
60.01667129758267	12.088038138780677
61.01694915254238	9.445159596358707
62.017227007502086	12.49352262278978
63.0175048624618	13.663077186240088
64.01778271742151	11.316113847871355
65.01806057238122	15.494574607348468
66.01833842734094	15.360949553396921
67.01861628230064	13.339331836689269
68.01889413726036	11.679006829578897
69.01917199222007	11.894686567901271
70.01944984717977	11.300806798307567
71.01972770213949	9.469672725031451
72.0200055570992	13.073916780694107
73.02028341205892	13.663448014944974
74.02056126701862	12.514435395555903
75.02083912197833	8.28769956630652
76.02111697693805	16.223825426530816
77.02139483189775	14.031550040203378
78.02167268685747	14.646011467479811
79.02195054181718	12.787870857794767
80.02222839677688	12.945393413861252
81.0225062517366	7.943693355208685
82.0227841066963	11.331226168987252
83.02306196165603	8.725880050607714
84.02333981661573	16.89717538738787
85.02361767157545	9.640580900203265
86.02389552653516	16.660286703533064
87.02417338149486	14.00642101796025
88.02445123645458	13.501832210003718
89.02472909141429	12.650290629948337
90.025006946374	11.181957305439585
91.02528480133371	11.339467098839997
92.02556265629342	15.582233802911542
93.02584051125314	8.574017720711518
94.02611836621284	13.063330260388769
95.02639622117256	13.14461955162999
96.02667407613227	9.587650617101609
97.02695193109197	16.41597192179593
98.02722978605169	11.862996143232502
99.0275076410114	16.906125813087215
100.02778549597112	16.60524227218708
101.02806335093082	9.14396650851808
102.02834120589053	11.829777450746159
103.02861906085025	12.325836730117
104.02889691580995	16.857385909418262
105.02917477076967	14.827528713899486
106.02945262572938	12.962934986871396
107.02973048068908	9.723394605133517
108.0300083356488	15.88343819299982
109.0302861906085	14.883043041874776
110.03056404556823	14.63639273416737
111.03084190052793	15.449581405978243
112.03111975548765	16.377082929040053
113.03139761044736	16.41517907292792
114.03167546540706	9.263669283611378
115.03195332036678	17.583007373434704
116.03223117532649	16.732511194974684
117.0325090302862	10.251129226244053
118.03278688524591	12.304069426441089
119.03306474020562	14.89172992389258
120.03334259516534	18.07057524762358
121.03362045012504	14.230458446705377
122.03389830508476	11.0786899863541
123.03417616004447	10.11522201000582
124.03445401500417	16.46176269683298
125.03473186996389	17.87546259223603
126.0350097249236	13.901782371013809
127.03528757988332	10.427370662071661
128.03556543484302	8.965948940338176
129.03584328980273	12.290702414027093
130.03612114476243	14.487342672588092
131.03639899972217	16.55153696316555
132.03667685468187	12.992459735492481
133.03695470964158	10.33841697444502
134.03723256460128	16.50023045423485
135.037510419561	16.6980302529644
136.03778827452072	13.17059425370303
137.03806612948043	15.450369758348462
138.03834398444013	12.269262457289798
139.03862183939984	11.392402451645058
140.03889969435954	12.78515112253424
141.03917754931928	17.966581425816702
142.03945540427898	10.981493736310957
143.0397332592387	18.933048192892592
144.0400111141984	15.974729032473755
145.0402889691581	14.745284765044026
146.04056682411783	16.47125480290439
147.04084467907754	16.680263404208585
148.04112253403724	16.242063232061348
149.04140038899695	10.927827905402701
150.04167824395665	14.778180072236335
151.0419560989164	14.965505961338732
152.0422339538761	19.766698816400528
153.0425118088358	12.141108439391411
154.0427896637955	19.29651162328313
155.0430675187552	15.767601020348302
156.04334537371494	10.267015460998499
157.04362322867465	15.637330210685079
158.04390108363435	17.095043853465604
159.04417893859406	11.043348995256336
160.04445679355376	18.371890884052235
161.0447346485135	13.959186263566277
162.0450125034732	18.7538821465318
163.0452903584329	14.558538721867253
164.0455682133926	18.248622423796668
165.04584606835235	11.420963268502193
166.04612392331205	15.301527106596993
167.04640177827176	11.421275782371717
168.04667963323146	16.729873329423647
169.04695748819117	13.59455450845007
170.0472353431509	15.581961273050917
171.0475131981106	16.99922889682576
172.0477910530703	18.453552550815118
173.04806890803002	12.977301669224923
174.04834676298972	14.70767236349479
175.04862461794946	16.53155972073867
176.04890247290916	11.0236304555827
177.04918032786887	14.19119501890141
178.04945818282857	12.946945025827404
179.04973603778828	16.37177206061068
180.050013892748	11.56887702964428
181.05029174770772	20.61629860461167
182.05056960266742	14.14101173588704
183.05084745762713	15.045965463213843
184.05112531258683	14.436328982502893
185.05140316754657	18.926466347624867
186.05168102250627	14.012472356912463
187.05195887746598	19.99812327516932
188.05223673242568	17.736329262461776
189.0525145873854	15.100596720659498
190.05279244234512	13.504816612818262
191.05307029730483	11.516857111197051
192.05334815226453	18.41899223945531
193.05362600722424	14.125228592948943
194.05390386218394	16.92975664143777
195.05418171714368	16.61751975007117
196.05445957210338	20.106301997021205
197.0547374270631	19.081850995071356
198.0550152820228	11.853322935415958
199.0552931369825	11.574954771391678
200.05557099194223	16.55777289804952
201.05584884690194	11.76122201116721
202.05612670186164	17.41622796821013
203.05640455682135	11.771274874440053
204.05668241178105	21.561374856643596
205.0569602667408	20.046625517052767
206.0572381217005	14.06407778517984
207.0575159766602	11.992421942696458
208.0577938316199	16.484041567440528
209.0580716865796	18.484267294318386
210.05834954153934	18.01721136174817
211.05862739649905	18.670033419969066
212.05890525145875	16.625817000880613
213.05918310641846	21.766535099164496
214.05946096137816	19.656972378061518
215.0597388163379	16.15607695902478
216.0600166712976	18.406865956520463
217.0602945262573	17.06867401670751
218.060572381217	17.401100701204438
219.06085023617672	16.982587902408078
220.06112809113645	12.760421177002355
221.06140594609616	15.322958450227404
222.06168380105586	21.06565274551788
223.06196165601557	14.473737005998082
224.0622395109753	20.385180622506248
225.062517365935	17.20000621403507
226.0627952208947	18.24189920985373
227.06307307585442	19.376482008310745
228.06335093081412	20.333629222990695
229.06362878577386	21.590768157734143
230.06390664073356	14.7746366936429
231.06418449569327	13.21364013761769
232.06446235065297	21.12154969241161
233.06474020561268	17.26556395204277
234.0650180605724	21.460476461883747
235.06529591553212	22.222038788218445
236.06557377049182	13.660925813916094
237.06585162545153	19.145292691221222
238.06612948041123	17.47122848022356
239.06640733537097	15.589698861597356
240.06668519033067	15.081037755391655
241.06696304529038	13.753792663582942
242.06724090025008	13.354562692474675
243.0675187552098	20.75398799076439
244.06779661016952	14.2981156849604
245.06807446512923	14.237856876658114
246.06835232008893	14.601615644853617
247.06863017504864	20.53823951217354
248.06890803000834	17.14651591519298
249.06918588496808	22.315504254080473
250.06946373992778	21.460509240879624
251.0697415948875	15.147807684646256
252.0700194498472	18.817232238399782
253.0702973048069	16.38420370206774
254.07057515976663	22.42824083926972
255.07085301472634	16.891762273962247
256.07113086968604	18.227431944884497
257.0714087246458	19.67773026954973
258.07168657960545	21.92276602055025
259.0719644345652	15.762498233430671
260.07224228952487	16.9582827369152
261.0725201444846	22.077040123698406
262.07279799944433	23.38030678671801
263.073075854404	19.67863089163804
264.07335370936374	14.102162592020752
265.0736315643234	20.87623724431151
266.07390941928315	21.71364126097349
267.0741872742429	22.77927457075706
268.07446512920257	22.888630742573007
269.0747429841623	23.75238761441614
270.075020839122	22.26095979580123
271.0752986940817	16.562149554843455
272.07557654904144	16.33607851336348
273.0758544040011	21.01772512714349
274.07613225896085	20.43049541323171
275.07641011392053	16.705998966481943
276.07668796888026	19.252046743892464
277.07696582384	21.510731910515652
278.0772436787997	20.169021102715163
279.0775215337594	23.57573690792244
280.0777993887191	21.10849737691552
281.0780772436788	23.428053701728093
282.07835509863855	16.655743228205324
283.07863295359823	18.534648065708545
284.07891080855796	20.228348196044657
285.07918866351764	21.232945433009203
286.0794665184774	24.591878110799534
287.0797443734371	18.66441327262274
288.0800222283968	23.733638141530612
289.0803000833565	15.248846221124921
290.0805779383162	23.800125217581588
291.08085579327593	20.778686400838215
292.08113364823566	19.217657110044975
293.08141150319534	23.365828918840986
294.0816893581551	22.36631160452729
295.08196721311475	22.75083206295794
296.0822450680745	17.237166638257953
297.0825229230342	17.85184185239532
298.0828007779939	21.20269438757986
299.08307863295363	16.991768114107778
300.0833564879133	20.986942043489655
301.08363434287304	22.275858959128108
302.0839121978328	19.583372476056606
303.08419005279245	19.631117296531627
304.0844679077522	17.388499772606412
305.08474576271186	16.791370392747115
306.0850236176716	25.08255462521078
307.08530147263133	19.25061003168525
308.085579327591	19.484265104961317
309.08585718255074	18.423057637031267
310.0861350375104	24.572968053103168
311.08641289247015	20.80184598039976
312.0866907474299	19.073605106286905
313.08696860238956	24.173915416939412
314.0872464573493	22.51819077316659
315.087524312309	20.080701425724655
316.0878021672687	24.48958186267235
317.08808002222844	23.989493653372303
318.0883578771881	25.079486696718696
319.08863573214785	18.638190236775646
320.0889135871075	25.893061647934026
321.08919144206726	19.350232948155142
322.089469297027	17.297282009746205
323.08974715198667	24.72095217584065
324.0900250069464	24.113426433655793
325.09030286190614	21.19004073535964
326.0905807168658	22.163311654242577
327.09085857182555	25.946409014680764
328.0911364267852	22.98149006609511
329.09141428174496	21.2702021988172
330.0916921367047	23.932254503023906
331.09196999166437	25.08968543457153
332.0922478466241	24.478980628077213
333.0925257015838	25.55702855887248
334.0928035565435	18.415248699229547
335.09308141150325	19.32261023547816
336.0933592664629	22.379175214625363
337.09363712142266	25.80688916780423
338.09391497638234	18.643107637670937
339.09419283134207	23.794789826189422
340.0944706863018	17.826273984218254
341.0947485412615	24.000848187380896
