X,Y
0.0,48.73417098399683
3.6036036036036037,54.34657139784188
7.207207207207207,46.08244376052586
10.81081081081081,49.62169347177169
14.414414414414415,54.939576910332725
18.01801801801802,48.530668087263386
21.62162162162162,57.50065518210526
25.225225225225227,51.054795667203344
28.82882882882883,57.83320229413535
32.432432432432435,58.87068498764319
36.03603603603604,51.11674086870521
39.63963963963964,52.36679109448504
43.24324324324324,54.96278819189146
46.846846846846844,51.74945733674698
50.450450450450454,53.77137201351548
54.054054054054056,53.384925804153745
57.65765765765766,57.31753015325863
61.26126126126126,62.28108656422984
64.86486486486487,62.78648568504636
68.46846846846847,54.51459469769872
72.07207207207207,56.54756728506636
75.67567567567568,63.19348263071248
79.27927927927928,56.517978063661374
82.88288288288288,65.80517540375108
86.48648648648648,64.69059369555832
90.09009009009009,62.59215760117432
93.69369369369369,65.16517799486296
97.2972972972973,68.0653314653962
100.90090090090091,67.56326349479873
104.50450450450451,61.07271891444806
108.10810810810811,65.72972557442206
111.71171171171171,63.28857649238412
115.31531531531532,62.96253028450168
118.91891891891892,70.29029919449167
122.52252252252252,61.67301470429545
126.12612612612612,67.3779141178631
129.72972972972974,67.1558346368978
133.33333333333334,65.17588602084264
136.93693693693695,64.37328822690766
140.54054054054055,68.15335075675758
144.14414414414415,68.75171046148864
147.74774774774775,73.33339902489882
151.35135135135135,70.29266077812882
154.95495495495496,72.35754727355885
158.55855855855856,67.99692543711976
162.16216216216216,67.54147416228962
165.76576576576576,67.212436336103
169.36936936936937,69.7075874331455
172.97297297297297,72.53464269416212
176.57657657657657,72.87466564987912
180.18018018018017,75.75929797948987
183.78378378378378,71.91623392703603
187.38738738738738,72.96879588716304
190.99099099099098,76.5426102952836
194.5945945945946,71.72301493816025
198.1981981981982,70.63790388813207
201.80180180180182,79.66061061824297
205.40540540540542,75.10808496895815
209.00900900900902,75.40689056285765
212.61261261261262,79.83486704391859
216.21621621621622,77.08116328938367
219.81981981981983,77.97433387505734
223.42342342342343,79.17063887124135
227.02702702702703,82.9697990231363
230.63063063063063,81.89341957216558
234.23423423423424,78.49764255254509
237.83783783783784,80.70560174967476
241.44144144144144,81.78700867880383
245.04504504504504,82.17993990226678
248.64864864864865,83.63481079101916
252.25225225225225,85.66984254951785
255.85585585585585,76.23818994825983
259.4594594594595,85.93452287216714
263.06306306306305,85.57039781662729
266.6666666666667,84.51385070757483
270.27027027027026,80.16371081099317
273.8738738738739,84.07661716595018
277.47747747747746,81.64960082900866
281.0810810810811,86.68431591750682
284.68468468468467,86.15473647451691
288.2882882882883,85.44863120033155
291.8918918918919,80.44725849190333
295.4954954954955,81.10654380237297
299.0990990990991,81.0353919888799
302.7027027027027,85.17214518164246
306.3063063063063,87.23684121065207
309.9099099099099,88.75657320733163
313.51351351351354,89.42758799709421
317.1171171171171,86.41773007889843
320.72072072072075,84.4865008105962
324.3243243243243,84.18006670845259
327.92792792792795,81.69591240823992
331.5315315315315,81.94120419935265
335.13513513513516,83.40908592419372
338.73873873873873,89.4134211879249
342.34234234234236,87.67004303054573
345.94594594594594,84.30189767263003
349.54954954954957,88.68063645022147
353.15315315315314,91.57121696596097
356.7567567567568,88.02812065736299
360.36036036036035,92.16856859803025
363.963963963964,88.79822956044079
367.56756756756755,86.72911059066406
371.1711711711712,86.42060161472484
374.77477477477476,92.51100299081948
378.3783783783784,92.85207986117994
381.98198198198196,92.31741751137336
385.5855855855856,85.84392429965463
389.1891891891892,92.44718846221565
392.7927927927928,84.21957101112619
396.3963963963964,90.06363314426876
400.0,85.7838505534081
403.60360360360363,91.71948715500797
407.2072072072072,91.88360323650318
410.81081081081084,85.02921265101027
414.4144144144144,92.44716845612211
418.01801801801804,89.7208183059983
421.6216216216216,85.06290916217579
425.22522522522524,89.64307031626278
428.8288288288288,89.51084906792877
432.43243243243245,85.15786979037382
436.036036036036,93.6358510233217
439.63963963963965,85.8110592605774
443.2432432432432,86.89607770015101
446.84684684684686,90.85561524287832
450.45045045045043,89.92015302001901
454.05405405405406,92.24803251298688
457.65765765765764,93.17761446389997
461.26126126126127,92.54259657579878
464.8648648648649,91.56708548106806
468.4684684684685,86.39521847343698
472.0720720720721,85.54010037166312
475.6756756756757,85.77374096682023
479.2792792792793,86.98147177042362
482.8828828828829,88.21073001487248
486.4864864864865,87.11267865064852
490.0900900900901,90.81740809857787
493.6936936936937,85.81260476015767
